iter	RMSE
925	2.874903527
926	2.872124656
927	2.871583495
928	2.871024217
929	2.869353573
930	2.865150099
931	2.864644102
932	2.863306484
933	2.862180128
934	2.861853768
935	2.859555891
936	2.858314738
937	2.857580899
938	2.854399058
939	2.853672896
940	2.851204206
941	2.848091687
942	2.847679983
943	2.847332628
944	2.843900939
945	2.839754112
946	2.838957061
947	2.838487897
948	2.837701233
949	2.836532008
950	2.833851596
951	2.832671209
952	2.83225121
953	2.831009862
954	2.830107824
955	2.828912892
956	2.827934427
957	2.826650644
958	2.826008095
959	2.823170848
960	2.822668615
961	2.81835057
962	2.817898264
963	2.817128942
964	2.814507381
965	2.811515475
966	2.810331108
967	2.809702998
968	2.808579753
969	2.807781567
970	2.805588909
971	2.802460429
972	2.801230467
973	2.799882658
974	2.798585836
975	2.797634577
976	2.796343914
977	2.792615697
978	2.792301343
979	2.791592935
980	2.790063797
981	2.789516334
982	2.78819606
983	2.787465173
984	2.78435667
985	2.783401086
986	2.783165806
987	2.780180338
988	2.77672081
989	2.775918279
990	2.772252416
991	2.769169526
992	2.768439722
993	2.767639335
994	2.76542716
995	2.76454548
996	2.762951257
997	2.761210106
998	2.760668467
999	2.760003643
1000	2.758485482
1001	2.758075715
1002	2.756361906
1003	2.755528828
1004	2.752989347
1005	2.752588218
1006	2.751792925
1007	2.751313322
1008	2.747282518
1009	2.74607063
1010	2.744742243
1011	2.743451551
1012	2.741135297
1013	2.739088666
1014	2.738631241
1015	2.738272183
1016	2.737165783
1017	2.735251705
1018	2.734030781
1019	2.732712369
1020	2.729591863
1021	2.728847434
1022	2.728085416
1023	2.725166636
1024	2.723779971
1025	2.722853854
1026	2.72212783
1027	2.7209399
1028	2.72038881
1029	2.71971778
1030	2.719413774
1031	2.71623936
1032	2.715586833
1033	2.714859964
1034	2.714361982
1035	2.713788821
1036	2.71322533
1037	2.710009593
1038	2.709043469
1039	2.707337289
1040	2.706897343
1041	2.706474893
1042	2.705234811
1043	2.704070909
1044	2.703725049
1045	2.702795447
1046	2.701954103
1047	2.700541094
1048	2.698542554
1049	2.697894873
1050	2.69690444
1051	2.696564505
1052	2.696228714
1053	2.695668493
1054	2.694691042
1055	2.693947931
1056	2.693042244
1057	2.692516748
1058	2.689711528
1059	2.688124396
1060	2.686649282
1061	2.686094158
1062	2.683146199
1063	2.68052857
1064	2.678501887
1065	2.67440748
1066	2.674064917
1067	2.673767665
1068	2.673128402
1069	2.672739359
1070	2.672292921
1071	2.671601434
1072	2.671031837
1073	2.669030685
1074	2.668416543
1075	2.667883008
1076	2.666634777
1077	2.666073851
1078	2.663084287
1079	2.661493377
1080	2.659460535
1081	2.656274288
1082	2.65566664
1083	2.654952024
1084	2.653956192
1085	2.65352062
1086	2.650436737
1087	2.65017924
1088	2.649487748
1089	2.647418444
1090	2.646736151
1091	2.645127816
1092	2.643365598
1093	2.641387416
1094	2.640421515
1095	2.639687263
1096	2.636998793
1097	2.636197079
1098	2.635482505
1099	2.633040219
1100	2.630671273
1101	2.628865149
1102	2.628061907
1103	2.627353986
1104	2.626933915
1105	2.626786798
1106	2.626314087
1107	2.625588547
1108	2.623641222
1109	2.623245264
1110	2.622575268
1111	2.622044673
1112	2.621420335
1113	2.62083125
1114	2.620139271
1115	2.6193838
1116	2.616733346
1117	2.616412378
1118	2.614207777
1119	2.612390286
1120	2.610972974
1121	2.610267636
1122	2.608839681
1123	2.605236928
1124	2.604813801
1125	2.603913657
1126	2.603639915
1127	2.603087792
1128	2.6027813
1129	2.600545584
1130	2.600202048
1131	2.599567345
1132	2.599027448
1133	2.598078948
1134	2.597798474
1135	2.597445415
1136	2.594648305
1137	2.59414749
1138	2.593731262
1139	2.593178101
1140	2.591972082
1141	2.590353963
1142	2.587811195
1143	2.58655451
1144	2.585988336
1145	2.585013133
1146	2.581718079
1147	2.580310465
1148	2.579911987
1149	2.578754087
1150	2.57821198
1151	2.576982281
1152	2.57485524
1153	2.574044452
1154	2.573762489
1155	2.572326835
1156	2.57082084
1157	2.56996357
1158	2.566194573
1159	2.564174752
1160	2.563645893
1161	2.563289698
1162	2.562871909
1163	2.561878465
1164	2.559627304
1165	2.559024565
1166	2.556268661
1167	2.555951424
1168	2.555428677
1169	2.555117397
1170	2.552582294
1171	2.551790256
1172	2.55074765
1173	2.550410531
1174	2.548676689
1175	2.547606904
1176	2.545501392
1177	2.544934152
1178	2.544097742
1179	2.543496076
1180	2.542481762
1181	2.539244484
1182	2.537706502
1183	2.536289529
1184	2.535931796
1185	2.534835117
1186	2.534357282
1187	2.532002505
1188	2.530830829
1189	2.530546845
1190	2.528673285
1191	2.527842887
1192	2.527616211
1193	2.526090637
1194	2.525015334
1195	2.522691546
1196	2.521869322
1197	2.520537218
1198	2.519420609
1199	2.518415386
1200	2.517593015
1201	2.517129467
1202	2.51670949
1203	2.513168358
1204	2.512716988
1205	2.512240058
1206	2.510253893
1207	2.509590165
1208	2.508876726
1209	2.507561766
1210	2.507098057
1211	2.506753278
1212	2.505518981
1213	2.504504544
1214	2.503853436
1215	2.503644788
1216	2.501565268
1217	2.5006095
1218	2.497789604
1219	2.49641293
1220	2.495882754
1221	2.495670255
1222	2.49351211
1223	2.493065441
1224	2.49107432
1225	2.490165078
1226	2.488820604
1227	2.488439907
1228	2.486098007
1229	2.483128229
1230	2.482808217
1231	2.481981786
1232	2.480202154
1233	2.480017121
1234	2.479726894
1235	2.479219277
1236	2.477977005
1237	2.477379198
1238	2.476891322
1239	2.476469198
1240	2.475557301
1241	2.472676715
1242	2.472369622
1243	2.469818805
1244	2.469099104
1245	2.46818813
1246	2.467494878
1247	2.467212531
1248	2.466753136
1249	2.464214413
1250	2.463585508
1251	2.462726126
1252	2.462196416
1253	2.461690776
1254	2.460948331
1255	2.460849137
1256	2.460032438
1257	2.458092451
1258	2.457119187
1259	2.456132501
1260	2.455547196
1261	2.452950522
1262	2.451968681
1263	2.451135426
1264	2.44932356
1265	2.448375749
1266	2.445884406
1267	2.445576798
1268	2.442216762
1269	2.441281905
1270	2.44051362
1271	2.439392252
1272	2.439124157
1273	2.438469625
1274	2.437705245
1275	2.435372502
1276	2.434894332
1277	2.43433408
1278	2.434069985
1279	2.433320474
1280	2.432652382
1281	2.432121566
1282	2.431821698
1283	2.431254436
1284	2.430898267
1285	2.429757695
1286	2.429305251
1287	2.428619814
1288	2.427585711
1289	2.427254478
1290	2.426732193
1291	2.425904342
1292	2.423058537
1293	2.422093395
1294	2.421631267
1295	2.421489711
1296	2.419595958
1297	2.418988026
1298	2.418317174
1299	2.417002383
1300	2.416619392
1301	2.415719662
1302	2.413926703
1303	2.413674249
1304	2.411364925
1305	2.410998842
1306	2.410630056
1307	2.410136212
1308	2.409687846
1309	2.409423986
1310	2.40905183
1311	2.408685937
1312	2.407762521
1313	2.404692594
1314	2.404271153
1315	2.404161212
1316	2.40279987
1317	2.401974891
1318	2.401481811
1319	2.400343894
1320	2.399862989
1321	2.398158819
1322	2.397487112
1323	2.395852386
1324	2.394366132
1325	2.393859143
1326	2.393465873
1327	2.391574538
1328	2.390317319
1329	2.390005406
1330	2.388862381
1331	2.388364586
1332	2.387934936
1333	2.387158304
1334	2.386136838
1335	2.385691327
1336	2.385483804
1337	2.385274745
1338	2.384712483
1339	2.382562439
1340	2.382345691
1341	2.381630303
1342	2.381492924
1343	2.381155891
1344	2.380903241
1345	2.380241997
1346	2.378837435
1347	2.377738592
1348	2.377500086
1349	2.377060111
1350	2.376683054
1351	2.376440969
1352	2.375891895
1353	2.374228672
1354	2.371278938
1355	2.367878922
1356	2.367367067
1357	2.366000048
1358	2.365787131
1359	2.365079818
1360	2.364349897
1361	2.363825262
1362	2.36322299
1363	2.361888547
1364	2.360984289
1365	2.360305007
1366	2.359913875
1367	2.357993704
1368	2.357591645
1369	2.35600616
1370	2.355530279
1371	2.353826311
1372	2.349917524
1373	2.348858977
1374	2.348405347
1375	2.348125748
1376	2.344974484
1377	2.344555149
1378	2.344060299
1379	2.343629185
1380	2.343123128
1381	2.342870693
1382	2.3413202
1383	2.34065889
1384	2.340173769
1385	2.339617968
1386	2.339415259
1387	2.338865895
1388	2.338715651
1389	2.33773616
1390	2.336180884
1391	2.333924696
1392	2.333156509
1393	2.332772609
1394	2.330720443
1395	2.328169532
1396	2.327645904
1397	2.32731869
1398	2.327064433
1399	2.32663032
1400	2.326048151
1401	2.325928552
1402	2.324928787
1403	2.324204477
1404	2.323901422
1405	2.322906331
1406	2.322608557
1407	2.321057519
1408	2.320592075
1409	2.320325685
1410	2.319825422
1411	2.319659918
1412	2.318802649
1413	2.317960384
1414	2.31589519
1415	2.315074891
1416	2.314767064
1417	2.314556029
1418	2.31324904
1419	2.312280122
1420	2.312055825
1421	2.31156396
1422	2.311238137
1423	2.31055047
1424	2.309860207
1425	2.307757194
1426	2.307456632
1427	2.305602049
1428	2.305371166
1429	2.305043313
1430	2.302877629
1431	2.302728749
1432	2.302067137
1433	2.301791777
1434	2.301412978
1435	2.301309942
1436	2.300949714
1437	2.299303616
1438	2.298783809
1439	2.296976159
1440	2.296440066
1441	2.293864572
1442	2.29322421
1443	2.291964132
1444	2.291092164
1445	2.289019232
1446	2.288718288
1447	2.288466824
1448	2.288132394
1449	2.287694672
1450	2.287450013
1451	2.285729401
1452	2.285040651
1453	2.284322575
1454	2.283786416
1455	2.282445452
1456	2.281082799
1457	2.280942201
1458	2.280539335
1459	2.280106129
1460	2.278961372
1461	2.278212121
1462	2.27787912
1463	2.275716164
1464	2.275466866
1465	2.275254581
1466	2.274430551
1467	2.273777133
1468	2.273047491
1469	2.272388136
1470	2.269959796
1471	2.269304425
1472	2.268866295
1473	2.268499736
1474	2.268131859
1475	2.267872678
1476	2.267513554
1477	2.267308244
1478	2.266825236
1479	2.265586165
1480	2.264996449
1481	2.264581366
1482	2.264366916
1483	2.263811246
1484	2.263187755
1485	2.260571858
1486	2.260038363
1487	2.258975619
1488	2.258761579
1489	2.257018948
1490	2.256584711
1491	2.25622849
1492	2.255890655
1493	2.25554861
1494	2.255291173
1495	2.255054912
1496	2.254645186
1497	2.254529671
1498	2.252415955
1499	2.251256533
1500	2.250748469
1501	2.249822916
1502	2.249421916
1503	2.248886085
1504	2.248629141
1505	2.248348537
1506	2.247906275
1507	2.246957808
1508	2.245670272
1509	2.245186178
1510	2.244963257
1511	2.244751884
1512	2.244291284
1513	2.243717323
1514	2.243506535
1515	2.243159377
1516	2.241995301
1517	2.241335239
1518	2.240789736
1519	2.240527012
1520	2.239768314
1521	2.238304438
1522	2.237560777
1523	2.234529378
1524	2.233265303
1525	2.232495265
1526	2.232161779
1527	2.231780162
1528	2.231469992
1529	2.231083677
1530	2.230642328
1531	2.230448271
1532	2.23020671
1533	2.229650308
1534	2.229047599
1535	2.228790534
1536	2.228366009
1537	2.226620637
1538	2.225051366
1539	2.224162603
1540	2.222112672
1541	2.221594271
1542	2.220794436
1543	2.220604752
1544	2.219671634
1545	2.217338195
1546	2.217025642
1547	2.215757851
1548	2.21299005
1549	2.212152676
1550	2.212014852
1551	2.211872163
1552	2.211345652
1553	2.210756055
1554	2.209870938
1555	2.206789327
1556	2.20609925
1557	2.203841826
1558	2.203536192
1559	2.201782028
1560	2.200996178
1561	2.198002787
1562	2.197542762
1563	2.197178697
1564	2.196934606
1565	2.196586364
1566	2.196317176
1567	2.19430159
1568	2.193260223
1569	2.192729563
1570	2.191492463
1571	2.189754874
1572	2.188797344
1573	2.188170859
1574	2.187462186
1575	2.185749188
1576	2.185416598
1577	2.184604587
1578	2.183617369
1579	2.182206117
1580	2.180809071
1581	2.180649907
1582	2.180220808
1583	2.179440494
1584	2.179004947
1585	2.17787714
1586	2.177543749
1587	2.176053448
1588	2.174011478
1589	2.173349479
1590	2.173029301
1591	2.17291698
1592	2.171227547
1593	2.169863069
1594	2.169564488
1595	2.168699073
1596	2.168497477
1597	2.166385736
1598	2.165238085
1599	2.163519677
1600	2.162877186
1601	2.162547076
1602	2.161122466
1603	2.160759023
1604	2.160152161
1605	2.15893677
1606	2.157110438
1607	2.156703824
1608	2.155817794
1609	2.155588106
1610	2.155395751
1611	2.154403935
1612	2.153905732
1613	2.153273076
1614	2.152722916
1615	2.151571736
1616	2.151338099
1617	2.150117439
1618	2.149961999
1619	2.149256814
1620	2.148991155
1621	2.148631485
1622	2.148357851
1623	2.148258264
1624	2.147873489
1625	2.147432287
1626	2.146762118
1627	2.146558754
1628	2.14641656
1629	2.146052547
1630	2.145632925
1631	2.144618481
1632	2.143345486
1633	2.142054654
1634	2.14127136
1635	2.141192858
1636	2.140476554
1637	2.140209307
1638	2.139716837
1639	2.139194279
1640	2.138952923
1641	2.138412162
1642	2.13820448
1643	2.137915529
1644	2.137564451
1645	2.13713339
1646	2.136591664
1647	2.136430497
1648	2.133917187
1649	2.133649742
1650	2.133452396
1651	2.13186026
1652	2.13160646
1653	2.131304765
1654	2.130851466
1655	2.130648765
1656	2.129501081
1657	2.127789873
1658	2.125679217
1659	2.125227779
1660	2.124842178
1661	2.124484372
1662	2.124225422
1663	2.123881214
