iter	RMSE
208	0.6401208043
209	0.6398084746
210	0.6395785479
211	0.639302453
212	0.6389836111
213	0.6387137133
214	0.638452487
215	0.6382249632
216	0.63790412
217	0.6376276022
218	0.6373047409
219	0.6370206387
220	0.6367395382
221	0.6365098215
222	0.6362574279
223	0.6360626422
224	0.6357441985
225	0.6354994604
226	0.6352286588
227	0.6349083882
228	0.6347053471
229	0.6344545999
230	0.6342210929
231	0.6339993398
232	0.6336895478
233	0.6334926036
234	0.6332923682
235	0.633093426
236	0.6327747675
237	0.6325134174
238	0.6322698062
239	0.632015573
240	0.6317811848
241	0.6315327068
242	0.6312547332
243	0.6310945374
244	0.6308481003
245	0.630606153
246	0.6303447681
247	0.6301760039
248	0.6299064806
249	0.6297150404
250	0.6294726789
251	0.6292141932
252	0.6289516889
253	0.6287375117
254	0.6285510985
255	0.6282375429
256	0.628031325
257	0.6277857391
258	0.627450815
259	0.6272070234
260	0.6269723955
261	0.6267083054
262	0.6265404418
263	0.6261706863
264	0.6260033768
265	0.6258168007
266	0.6256228494
267	0.6253403281
268	0.6251328034
269	0.6249022259
270	0.6246902309
271	0.624451901
272	0.6242181182
273	0.6239917072
274	0.6237610909
275	0.6235591514
276	0.6232424772
277	0.6230324507
278	0.6227826565
279	0.622614063
280	0.6223801738
281	0.6221800445
282	0.6220052853
283	0.6217923513
284	0.6216132752
285	0.621363454
286	0.6211505263
287	0.621016738
288	0.6209116275
289	0.6206426592
290	0.6205180907
291	0.6202098519
292	0.6200779107
293	0.6198137877
294	0.6196534014
295	0.6193985212
296	0.6192866513
297	0.6191000332
298	0.6189537724
299	0.618705213
300	0.6185123856
301	0.6183794995
302	0.6181091973
303	0.6179495886
304	0.6177425194
305	0.6176500981
306	0.617434983
307	0.6171660769
308	0.6168070886
309	0.6165977906
310	0.6163275932
311	0.616132658
312	0.6159081206
313	0.6156496035
314	0.6154877971
315	0.6153339195
316	0.6150684893
317	0.6147813024
318	0.6147198614
319	0.6145904196
320	0.614403457
321	0.6141573073
322	0.6139324483
323	0.6137294897
324	0.613490949
325	0.613307158
326	0.6130919028
327	0.613020165
328	0.6129330605
329	0.6127073879
330	0.6124181462
331	0.6122001445
332	0.6119985227
333	0.6118120055
334	0.611591276
335	0.611403533
336	0.6112130878
337	0.6109581912
338	0.6107418031
339	0.6104925732
340	0.6103038061
341	0.6101253308
342	0.6098338744
343	0.6096833872
344	0.609511315
345	0.6093534687
346	0.609203933
347	0.60905398
348	0.6089357356
349	0.6087572819
350	0.6085503514
351	0.6083841103
352	0.6081278677
353	0.6080563388
354	0.6078793251
355	0.6077982736
356	0.6076585453
357	0.6074670941
358	0.607272495
359	0.607083178
360	0.6069134638
361	0.6067034705
362	0.6066050152
363	0.6063003372
364	0.6060745355
365	0.605963174
366	0.6058183999
367	0.6056558011
368	0.6054281772
369	0.6052025612
370	0.6050888939
371	0.6049009383
372	0.6047465641
373	0.6044399026
374	0.6042564752
375	0.6040876898
376	0.6038636928
377	0.6037739555
378	0.6036424514
379	0.6034554579
380	0.6033852933
381	0.6031777243
382	0.6030162159
383	0.602959999
384	0.6027654181
385	0.6024564996
386	0.6024459097
387	0.6022904974
388	0.602115881
389	0.601948202
390	0.6017970241
391	0.6016019173
392	0.6014694996
393	0.6013823241
394	0.6012160906
395	0.6010411694
396	0.6008912188
397	0.6007506654
398	0.6006641888
399	0.6005288291
400	0.6002681572
401	0.600051688
402	0.5999166327
403	0.5997185217
404	0.5995567334
405	0.5993834308
406	0.5991669618
407	0.5990211747
408	0.5988489742
409	0.5985214113
410	0.5983413661
411	0.5981829321
412	0.5980080098
413	0.5978603266
414	0.5976903147
415	0.5975463542
416	0.5974453746
417	0.5972528353
418	0.5971112515
419	0.596963483
420	0.5967685605
421	0.5967039447
422	0.59655663
423	0.5963948737
424	0.5962929979
425	0.5961987658
426	0.5960420839
427	0.5959281291
428	0.5958338886
429	0.5956695801
430	0.5954193069
431	0.5953569635
432	0.5950361577
433	0.5948928532
434	0.5947127745
435	0.594562816
436	0.5943272065
437	0.5942480376
438	0.5940419269
439	0.5939129505
440	0.5935862487
441	0.593467845
442	0.5933181957
443	0.5931395091
444	0.5929493055
445	0.5928226928
446	0.5925577741
447	0.5923916259
448	0.5922214363
449	0.5919631216
450	0.5918335745
451	0.5916102901
452	0.5914521439
453	0.5911932094
454	0.5909720603
455	0.5908636982
456	0.5907306434
457	0.5904981169
458	0.5904062529
459	0.5903447988
460	0.5901748462
461	0.5900631104
462	0.5898926805
463	0.589693513
464	0.5895829235
465	0.5894712701
466	0.5893168289
467	0.5891671362
468	0.5889607677
469	0.5888315564
470	0.5886058192
471	0.5883908598
472	0.5882549289
473	0.5881123041
474	0.5879624027
475	0.587877242
476	0.5876953984
477	0.5875476114
478	0.5873707639
479	0.5872553748
480	0.5870813227
481	0.5869641619
482	0.5867526977
483	0.586550223
484	0.5864661037
485	0.5864405231
486	0.5862686462
487	0.5860809669
488	0.5860322667
489	0.5858837041
490	0.5856075547
491	0.585486851
492	0.5853508343
493	0.5851363582
494	0.5849779922
495	0.5848511521
496	0.5846695861
497	0.5845538618
498	0.5844368086
499	0.5843087231
500	0.5842531626
501	0.5841811301
502	0.5840178749
503	0.5838897651
504	0.5837399805
505	0.5836467836
506	0.5834934588
507	0.5834762493
508	0.5834004016
509	0.5831813505
510	0.5831676
511	0.5830101308
512	0.5828761516
513	0.5826827709
514	0.5824946052
515	0.582358078
516	0.5823436742
517	0.5822148478
518	0.5819760875
519	0.5818537709
520	0.58171452
521	0.5815081107
522	0.5813585678
523	0.5812046121
524	0.5810742706
525	0.5807341897
526	0.580541898
527	0.5803847792
528	0.5802349093
529	0.5800281354
530	0.5798755071
531	0.5797223683
532	0.579625086
533	0.5794733054
534	0.5793852989
535	0.579292464
536	0.5790565308
537	0.5788646493
538	0.5786955993
539	0.5785598589
540	0.5783825895
541	0.5782682916
542	0.5781206703
543	0.5779279641
544	0.5777780401
545	0.5775839704
546	0.5775159556
547	0.57746101
548	0.5772963701
549	0.5771074341
550	0.5769715918
551	0.5767917733
552	0.5767067086
553	0.5765662919
554	0.5765175854
555	0.5762756996
556	0.5760545954
557	0.5759456359
558	0.5758696551
559	0.5757323509
560	0.5756774324
561	0.5755470316
562	0.5754966052
563	0.5754131593
564	0.5753324259
565	0.5751859991
566	0.5750898634
567	0.5749844633
568	0.5747563921
569	0.5745474983
570	0.5744124505
571	0.5741975046
572	0.5740945953
573	0.5738575441
574	0.5737558825
575	0.573726493
576	0.573593811
577	0.5734166818
578	0.5732478786
579	0.5731134981
580	0.5728785288
581	0.5727859985
582	0.5725112355
583	0.5723779969
584	0.5722274416
585	0.572174587
586	0.5720362497
587	0.5717571467
588	0.5716357932
589	0.5714652847
590	0.5713808037
591	0.5712729469
592	0.5711069121
593	0.5710191845
594	0.5708847576
595	0.570665628
596	0.5705859711
597	0.5704795886
598	0.5704338657
599	0.5704243695
600	0.5703849507
601	0.5701632539
602	0.5700449081
603	0.5699209848
604	0.5698354379
605	0.5697322636
606	0.5696130112
607	0.5694943137
608	0.5693829703
609	0.5692526497
610	0.569167141
611	0.5690073711
612	0.5689127486
613	0.5687538173
614	0.5685851916
615	0.5683419342
616	0.5681197775
617	0.5679951179
618	0.5678339552
619	0.5677233782
620	0.5675418155
621	0.5673214257
622	0.56715544
623	0.5669673304
624	0.566809276
625	0.5666690651
626	0.5665246371
627	0.5664274788
628	0.5663460521
629	0.5662156884
630	0.5660229022
631	0.5658892492
632	0.5657251689
633	0.5655312239
634	0.5653768707
635	0.5652055046
636	0.5651118598
637	0.5649387195
638	0.5648071643
639	0.5647184856
640	0.5645892871
641	0.564432037
642	0.5643284871
643	0.5641765482
644	0.5640136179
645	0.5639013495
646	0.5636053559
647	0.5634828623
648	0.5633310097
649	0.563222063
650	0.5630809032
651	0.5629909213
652	0.562861358
653	0.5626810168
654	0.5625625134
655	0.5625535342
656	0.5624125519
657	0.5623256789
658	0.5620871446
659	0.5620167615
660	0.5619072322
661	0.5617392015
662	0.5616012386
663	0.5614186886
664	0.5613471976
665	0.5612821009
666	0.5612260386
667	0.5610537563
668	0.5609220454
669	0.5608509714
670	0.5607172044
671	0.5606116012
672	0.5604723814
673	0.5603886242
674	0.5601900047
675	0.5600386674
676	0.5598769382
677	0.5597809893
678	0.5596700671
679	0.5594187532
680	0.5592910138
681	0.5591992527
682	0.558990377
683	0.5589065639
684	0.5587610476
685	0.5586512719
686	0.5585074751
687	0.5584317682
688	0.5583311681
689	0.5581307834
690	0.5579753716
691	0.5577934737
692	0.5577116516
693	0.5576077436
694	0.5574570983
695	0.5573446869
696	0.5573328172
697	0.5572312123
698	0.5570989988
699	0.5570162249
700	0.5568736473
701	0.5567951878
702	0.5566867504
703	0.5566091577
704	0.556564166
705	0.5564203168
706	0.5562701055
707	0.5561849426
708	0.5560481754
709	0.5558897869
710	0.55576272
711	0.5554732042
712	0.5553719677
713	0.5552093076
714	0.555106571
715	0.5550162565
716	0.5549348502
717	0.5548688928
718	0.5547375777
719	0.5546044297
720	0.5544786235
721	0.5543601508
722	0.5543506916
723	0.5542389765
724	0.5540855228
725	0.5539323323
726	0.5537312676
727	0.5535361833
728	0.5533311653
729	0.5532363773
730	0.5530730704
731	0.5529748493
732	0.5527609752
733	0.5526290122
734	0.5525219179
735	0.5524236357
736	0.5522335736
737	0.5520969832
738	0.5520090386
739	0.5519390391
740	0.5518126224
741	0.5517142458
742	0.5515073038
743	0.5513864128
744	0.5512115017
745	0.551071011
746	0.5509506516
747	0.5508331713
748	0.5507512982
749	0.5506143004
750	0.5503895506
751	0.5502202443
752	0.5500212945
753	0.5498707151
754	0.5497027075
755	0.5495886246
756	0.5494252076
757	0.5492465185
758	0.5491296847
759	0.5490038326
760	0.5488033845
761	0.5486735507
762	0.5485644662
763	0.5484323507
764	0.548363138
765	0.5482302582
766	0.5480953282
767	0.5480140842
768	0.547798966
769	0.5476527978
770	0.5475539888
771	0.5474473197
772	0.5473935038
773	0.5473505165
774	0.5472640716
775	0.5471080843
776	0.5469802345
777	0.5468818693
778	0.5467047621
779	0.5465314502
780	0.546511896
781	0.5464122391
782	0.5463412535
783	0.5462830261
784	0.5460614472
785	0.5460281444
786	0.545910017
787	0.5457314276
788	0.545601443
789	0.5454050973
790	0.5452546221
791	0.5451256858
792	0.5450096861
793	0.5448421135
794	0.5446865779
795	0.5445633394
796	0.5444449613
797	0.5443584947
798	0.5442197572
799	0.5441169265
