iter	RMSE
237	5.211124891
238	5.207641868
239	5.200592011
240	5.185445405
241	5.172845138
242	5.164384425
243	5.157375211
244	5.147414487
245	5.142868916
246	5.129155114
247	5.116705491
248	5.103485106
249	5.099717452
250	5.092933704
251	5.081491341
252	5.061971771
253	5.05583918
254	5.047811812
255	5.034937016
256	5.017738624
257	5.006240335
258	4.993695813
259	4.976974635
260	4.971938636
261	4.965273646
262	4.948397968
263	4.945650844
264	4.938227296
265	4.928306411
266	4.913534057
267	4.909463677
268	4.894840738
269	4.885087049
270	4.882011724
271	4.875737389
272	4.869391791
273	4.858245171
274	4.852332482
275	4.846165139
276	4.842695342
277	4.838848676
278	4.83499433
279	4.828447419
280	4.823604658
281	4.815193914
282	4.808500746
283	4.793641552
284	4.789844844
285	4.783112682
286	4.778159119
287	4.769061763
288	4.765073988
289	4.761645618
290	4.75696097
291	4.752233625
292	4.748043265
293	4.74078924
294	4.735136358
295	4.728055408
296	4.722835501
297	4.716781503
298	4.713133378
299	4.700334401
300	4.691750497
301	4.685479732
302	4.678770921
303	4.666854406
304	4.663650822
305	4.650791484
306	4.648061662
307	4.6457332
308	4.640732134
309	4.637444494
310	4.625040768
311	4.618664644
312	4.609729145
313	4.599342104
314	4.592937922
315	4.588603271
316	4.577020441
317	4.571136496
318	4.565845619
319	4.558115032
320	4.554218092
321	4.551919499
322	4.540898971
323	4.537921532
324	4.534507722
325	4.526764117
326	4.516555818
327	4.513463452
328	4.510124596
329	4.50791316
330	4.500614509
331	4.494738266
332	4.489045682
333	4.486077053
334	4.481741713
335	4.477210942
336	4.470462024
337	4.466495152
338	4.462970516
339	4.452998915
340	4.448914537
341	4.445956781
342	4.442908957
343	4.439193533
344	4.427832758
345	4.416878995
346	4.410536857
347	4.408188077
348	4.399450828
349	4.396022249
350	4.390465953
351	4.387482197
352	4.385142484
353	4.383009027
354	4.373905753
355	4.369671826
356	4.367839968
357	4.361525145
358	4.350313538
359	4.349648403
360	4.346085279
361	4.343599922
362	4.33473577
363	4.323838778
364	4.321310822
365	4.310579943
366	4.308085581
367	4.303654087
368	4.296928516
369	4.294597816
370	4.288429515
371	4.285647161
372	4.277887212
373	4.273385429
374	4.269141571
375	4.266815595
376	4.260862722
377	4.254991328
378	4.252728644
379	4.250091554
380	4.247875903
381	4.239849893
382	4.237100612
383	4.23283179
384	4.224770373
385	4.220004234
386	4.21592538
387	4.213215067
388	4.207334797
389	4.201930189
390	4.198945046
391	4.195526306
392	4.187642433
393	4.184639029
394	4.177529883
395	4.173212131
396	4.16761311
397	4.166273183
398	4.16282938
399	4.161244981
400	4.1600226
401	4.157618406
402	4.156054287
403	4.153544855
404	4.152076076
405	4.142445098
406	4.134998692
407	4.131713149
408	4.129655576
409	4.123314015
410	4.116320274
411	4.113560698
412	4.110987493
413	4.103133781
414	4.099813624
415	4.0968906
416	4.095611433
417	4.093281278
418	4.088157925
419	4.086498886
420	4.080846011
421	4.079180089
422	4.071209661
423	4.069139798
424	4.067938375
425	4.061968686
426	4.06069079
427	4.055223577
428	4.049559255
429	4.042782255
430	4.039707354
431	4.038394562
432	4.03606658
433	4.034024126
434	4.025991933
435	4.022656379
436	4.018661974
437	4.012363509
438	4.010227204
439	4.008579021
440	4.000856901
441	3.998240253
442	3.993658773
443	3.990147299
444	3.982861672
445	3.979977175
446	3.978061413
447	3.972065809
448	3.969635751
449	3.967100055
450	3.965659034
451	3.963198378
452	3.961766129
453	3.96008024
454	3.957825155
455	3.955517149
456	3.950329973
457	3.945124236
458	3.940286787
459	3.9371919
460	3.933186079
461	3.930837158
462	3.925199442
463	3.923427985
464	3.92197029
465	3.918280152
466	3.915397672
467	3.912786596
468	3.909321332
469	3.902059586
470	3.900367421
471	3.89795602
472	3.892811391
473	3.888350125
474	3.887068037
475	3.885309056
476	3.88405026
477	3.881548209
478	3.880392812
479	3.873269923
480	3.870885581
481	3.869466322
482	3.867808662
483	3.86504931
484	3.863642286
485	3.861252177
486	3.859630585
487	3.855776097
488	3.848772634
489	3.843069477
490	3.840960123
491	3.837595721
492	3.835669767
493	3.834049219
494	3.828971333
495	3.826845139
496	3.825853748
497	3.824296207
498	3.822263457
499	3.818387685
500	3.81304125
501	3.80998312
502	3.807777972
503	3.80552495
504	3.802669135
505	3.801297165
506	3.799803972
507	3.796278891
508	3.794511064
509	3.792517044
510	3.791860599
511	3.791449753
512	3.790199238
513	3.786367849
514	3.784597417
515	3.782267231
516	3.781228945
517	3.77644359
518	3.774165214
519	3.7729915
520	3.771538385
521	3.769858774
522	3.76360067
523	3.762016324
524	3.757420583
525	3.756714478
526	3.753906
527	3.753341166
528	3.747817531
529	3.746745206
530	3.74561168
531	3.744261109
532	3.743188283
533	3.739133342
534	3.734168061
535	3.732814593
536	3.730653782
537	3.729066015
538	3.726396405
539	3.720214435
540	3.718563532
541	3.716592454
542	3.715097749
543	3.713236625
544	3.712144582
545	3.710884002
546	3.707401593
547	3.707036992
548	3.705583837
549	3.7014732
550	3.698053549
551	3.691902066
552	3.689407547
553	3.687541053
554	3.686347356
555	3.684437613
556	3.683010902
557	3.680814804
558	3.676573174
559	3.673250153
560	3.67154308
561	3.669468102
562	3.665664444
563	3.663077035
564	3.659196674
565	3.656152714
566	3.651424771
567	3.646740492
568	3.645442413
569	3.64375636
570	3.639513707
571	3.637524743
572	3.63341104
573	3.632846082
574	3.631917908
575	3.630068788
576	3.629316674
577	3.628347543
578	3.627275972
579	3.626755889
580	3.624949252
581	3.621435147
582	3.620248625
583	3.615254833
584	3.614833949
585	3.613885998
586	3.612667103
587	3.611169517
588	3.610629701
589	3.609636044
590	3.60802084
591	3.603090244
592	3.602597122
593	3.601822475
594	3.600654918
595	3.598122816
596	3.590899137
597	3.589747617
598	3.587455969
599	3.586284456
600	3.584691229
601	3.583916351
602	3.580283212
603	3.579109054
604	3.577957829
605	3.576689629
606	3.576184096
607	3.571385532
608	3.570102884
609	3.565921662
610	3.565143508
611	3.563475801
612	3.560470713
613	3.557206711
614	3.553941066
615	3.552328833
616	3.546262876
617	3.544583958
618	3.542357471
619	3.538769076
620	3.535640545
621	3.534389319
622	3.533719893
623	3.532869446
624	3.529961147
625	3.528508373
626	3.526969547
627	3.526111319
628	3.524798995
629	3.520234298
630	3.516815229
631	3.514934757
632	3.511276385
633	3.508972804
634	3.507838319
635	3.506398663
636	3.50540185
637	3.503866035
638	3.503196028
639	3.500469393
640	3.499551305
641	3.498570599
642	3.492122451
643	3.490348285
644	3.489363403
645	3.482254764
646	3.478465684
647	3.477594138
648	3.475866534
649	3.474569713
650	3.472192214
651	3.47116309
652	3.467298561
653	3.46685113
654	3.465525162
655	3.459683197
656	3.458708739
657	3.456865156
658	3.454346322
659	3.451215746
660	3.449867933
661	3.449560444
662	3.448110915
663	3.445084398
664	3.444200907
665	3.44070188
666	3.439081554
667	3.435597714
668	3.429647025
669	3.428030325
670	3.424439211
671	3.421234046
672	3.420093423
673	3.419369954
674	3.416184701
675	3.415575606
676	3.413469405
677	3.407521918
678	3.406181133
679	3.403824883
680	3.40274837
681	3.40027115
682	3.398920671
683	3.397584011
684	3.394787709
685	3.391240951
686	3.385759051
687	3.380256056
688	3.378905448
689	3.378426469
690	3.377951817
691	3.375291163
692	3.374062641
693	3.37296589
694	3.371487382
695	3.369780883
696	3.369646403
697	3.367814411
698	3.367235542
699	3.362831555
700	3.359774131
701	3.359147172
702	3.357955345
703	3.354247911
704	3.352941249
705	3.34724689
706	3.346688815
707	3.345660523
708	3.344464416
709	3.341641769
710	3.341032593
711	3.339442872
712	3.338973775
713	3.336257736
714	3.335839039
715	3.334688094
716	3.334418111
717	3.328823731
718	3.327609107
719	3.325614596
720	3.322165485
721	3.318117743
722	3.315454644
723	3.314708531
724	3.31337881
725	3.311763928
726	3.309830279
727	3.308613493
728	3.307461205
729	3.305095623
730	3.304333818
731	3.302900648
732	3.302431885
733	3.301505667
734	3.300907797
735	3.299688281
736	3.298052626
737	3.296655348
738	3.295252705
739	3.293795444
740	3.289428091
741	3.285893999
742	3.285362365
743	3.283860669
744	3.283039127
745	3.282643919
746	3.281688221
747	3.280417974
748	3.277184666
749	3.272660526
750	3.272236696
751	3.266323478
752	3.265208012
753	3.259728093
754	3.259246212
755	3.25532965
756	3.251786551
757	3.25112883
758	3.24864208
759	3.247792429
760	3.246188342
761	3.24180185
762	3.240707034
763	3.237060074
764	3.236720735
765	3.23545444
766	3.232318571
767	3.22760594
768	3.226201056
769	3.224762956
770	3.222729777
771	3.221671816
772	3.220962741
773	3.219982987
774	3.219299748
775	3.216791183
776	3.214972949
777	3.210285367
778	3.208264674
779	3.204657717
780	3.204207711
781	3.203671053
782	3.203018525
783	3.202424039
784	3.199352387
785	3.19623548
786	3.193401042
787	3.192202525
788	3.191181134
789	3.190896357
790	3.187644439
791	3.186616814
792	3.18510962
793	3.184531978
794	3.184144956
795	3.183868793
796	3.182468904
797	3.179043672
798	3.178040883
799	3.174847461
800	3.171269359
801	3.1697121
802	3.168959393
803	3.168346244
804	3.167550618
805	3.167117976
806	3.16544191
807	3.164968408
808	3.164516335
809	3.162002433
810	3.159837364
811	3.154435643
812	3.153729388
813	3.152562956
814	3.151448437
815	3.150821096
816	3.149520447
817	3.144279949
818	3.143569386
819	3.138982163
820	3.136394257
821	3.133496516
822	3.132154997
823	3.131456645
824	3.127146618
825	3.126617813
826	3.125429782
827	3.124265657
828	3.121728295
829	3.120687459
830	3.11897041
831	3.118070782
832	3.117047126
833	3.116585556
834	3.112011572
835	3.110871457
836	3.109683086
837	3.108449138
838	3.106862971
839	3.10593292
840	3.104310066
841	3.10379454
842	3.101605178
843	3.1002336
844	3.10000432
845	3.098788728
846	3.097550129
847	3.096815084
848	3.09573398
849	3.09441722
850	3.092475368
851	3.090019785
852	3.086112088
853	3.085650425
854	3.084721971
855	3.083833928
856	3.081714434
857	3.080857718
858	3.080582468
859	3.077439388
860	3.074979459
861	3.07317862
862	3.070796365
863	3.070609771
864	3.07006367
865	3.067458575
866	3.063680755
867	3.061590749
868	3.060185714
869	3.05915236
870	3.056278113
871	3.052746374
872	3.05060012
873	3.050208625
874	3.047499401
875	3.045083064
876	3.044244622
877	3.043988099
878	3.043782445
879	3.042044209
880	3.040589895
881	3.039950055
882	3.038099163
883	3.036995335
884	3.036375011
885	3.035896913
886	3.033307622
887	3.03303684
888	3.032523335
889	3.03168972
890	3.030773501
891	3.030261328
892	3.029555756
893	3.025843782
894	3.024414957
895	3.023257233
896	3.022915991
897	3.021952225
898	3.021321042
899	3.018779093
900	3.017996065
901	3.014709935
902	3.013002066
903	3.012452715
904	3.011218921
905	3.009360428
906	3.005228192
907	3.001027603
908	2.996583057
909	2.99594883
910	2.995116713
911	2.994592238
912	2.993927595
913	2.992994819
914	2.991660037
915	2.989320392
916	2.987569791
917	2.986754299
918	2.985986587
919	2.985496469
920	2.98466042
921	2.983691717
922	2.982619386
923	2.980431011
924	2.979537368
925	2.975538207
926	2.971281573
927	2.970868499
928	2.967931998
929	2.964972116
930	2.964706578
931	2.963778234
932	2.961923205
933	2.960902814
934	2.959810765
935	2.956330023
936	2.955646653
937	2.953688116
938	2.952086189
939	2.951556026
940	2.949018865
941	2.948272091
942	2.947400643
943	2.945346412
944	2.944568824
945	2.943235773
946	2.942413189
947	2.939688548
948	2.939240518
949	2.938741091
950	2.938067376
951	2.935723585
952	2.932272219
953	2.931910386
954	2.930999827
955	2.930473658
956	2.929354772
957	2.926147723
958	2.924476007
959	2.924146158
960	2.922876964
961	2.922138072
962	2.92176214
963	2.921306759
964	2.92079917
965	2.919785428
966	2.919472238
967	2.916287098
968	2.915769041
969	2.915055317
970	2.914545862
971	2.913434502
972	2.912565753
973	2.9118867
974	2.910312333
975	2.908810843
976	2.907590711
977	2.905749678
978	2.905174134
979	2.902265113
980	2.898840201
981	2.897972886
982	2.896506858
983	2.891697633
984	2.890794297
985	2.890467212
986	2.887338419
987	2.886658598
988	2.886057603
989	2.885886336
990	2.881358491
991	2.879304074
992	2.87742223
993	2.875506753
994	2.874256046
995	2.874104567
996	2.873877377
997	2.873281599
998	2.871586622
999	2.868812563
1000	2.865682778
1001	2.863501341
1002	2.863027843
1003	2.862019131
1004	2.859280719
1005	2.857327514
1006	2.856405903
1007	2.853901147
1008	2.853452569
1009	2.851669873
1010	2.849590475
1011	2.848443844
1012	2.847970972
1013	2.846788865
1014	2.846053001
1015	2.845463287
1016	2.843018143
1017	2.840889046
1018	2.840023995
1019	2.837658152
1020	2.837323451
1021	2.836809514
1022	2.834904294
1023	2.832390255
1024	2.831691768
1025	2.82944036
1026	2.828979481
1027	2.827754607
1028	2.82674159
1029	2.826598522
1030	2.822988458
1031	2.820720259
1032	2.820090839
1033	2.819395558
1034	2.817766983
1035	2.815231695
1036	2.813953656
1037	2.811804662
1038	2.80969089
1039	2.809120304
1040	2.807876879
1041	2.804440605
1042	2.799939824
1043	2.799485866
1044	2.798418618
1045	2.794136692
1046	2.793339004
1047	2.793130639
1048	2.792296496
1049	2.791449248
1050	2.789373449
1051	2.788654788
1052	2.786892405
1053	2.785431754
1054	2.78367148
1055	2.783168946
1056	2.782970279
1057	2.782633011
1058	2.778622535
1059	2.77713891
1060	2.775756966
1061	2.775310101
1062	2.773183849
1063	2.772946399
1064	2.771074854
1065	2.770051335
1066	2.768165127
1067	2.766477731
1068	2.763115579
1069	2.762777386
1070	2.760606319
1071	2.760385403
1072	2.758369697
1073	2.757807537
1074	2.757437305
1075	2.756963328
1076	2.756686876
1077	2.756195791
1078	2.75605476
1079	2.755845453
1080	2.755351083
1081	2.751418713
1082	2.751173453
1083	2.748624721
1084	2.747670977
1085	2.747355182
1086	2.745383919
1087	2.744838574
1088	2.744034133
1089	2.743097716
1090	2.741914906
1091	2.741673844
1092	2.738452761
1093	2.737234451
1094	2.736292989
1095	2.735207816
1096	2.733637748
1097	2.732471982
1098	2.731969517
1099	2.731680575
1100	2.731044927
1101	2.729735413
1102	2.729176258
1103	2.7272374
1104	2.724219068
1105	2.722320933
1106	2.721608126
1107	2.719067096
1108	2.718607704
1109	2.718182591
1110	2.714974474
1111	2.714181187
1112	2.711832419
1113	2.711467674
1114	2.711017833
1115	2.709279742
1116	2.707330367
1117	2.705817284
1118	2.704069809
1119	2.703603922
1120	2.703380554
1121	2.701493248
1122	2.70056194
1123	2.699373227
1124	2.698968856
1125	2.698220118
1126	2.697604708
1127	2.697088518
1128	2.696284147
1129	2.694629231
1130	2.693587479
1131	2.693312815
1132	2.692490475
1133	2.691620042
1134	2.691187281
1135	2.690772692
1136	2.69007879
1137	2.68967639
1138	2.688104744
1139	2.687364637
1140	2.687155644
1141	2.683453544
1142	2.683032754
1143	2.682057324
1144	2.680562285
1145	2.679837148
1146	2.676539564
1147	2.675750639
1148	2.675001518
1149	2.672413647
1150	2.671373446
1151	2.671049503
1152	2.669489953
1153	2.667827161
1154	2.66707239
1155	2.666567534
1156	2.665979236
1157	2.665758513
1158	2.665214156
1159	2.665086316
1160	2.664652255
1161	2.662602267
1162	2.662483059
1163	2.662040279
1164	2.661399039
1165	2.661106312
1166	2.660452174
1167	2.660183467
1168	2.658605382
1169	2.658255995
1170	2.657741994
1171	2.65740432
1172	2.656503288
1173	2.656102839
1174	2.655550392
1175	2.652860555
1176	2.651950795
1177	2.651682259
1178	2.651370718
1179	2.65032783
1180	2.64990458
1181	2.64956456
1182	2.646674413
1183	2.646419823
1184	2.645649073
1185	2.644943475
1186	2.644435286
1187	2.64386108
1188	2.642767003
1189	2.641629586
1190	2.637499207
1191	2.634517936
1192	2.633593039
1193	2.63329768
1194	2.632847025
1195	2.631991908
1196	2.629775932
1197	2.627496557
1198	2.626555958
1199	2.625531758
1200	2.622862891
1201	2.621905583
1202	2.620556645
1203	2.619866614
1204	2.619361546
1205	2.617790013
1206	2.617207906
1207	2.61622449
1208	2.614259531
1209	2.61227644
1210	2.610668076
1211	2.609708513
1212	2.609309791
1213	2.608811598
1214	2.607180157
1215	2.60604758
1216	2.605628473
1217	2.605135183
1218	2.603012859
1219	2.602441848
1220	2.601396436
1221	2.598929467
1222	2.595440028
1223	2.594877898
1224	2.593330585
1225	2.592159523
1226	2.591263088
1227	2.590932523
1228	2.58933048
1229	2.588267525
1230	2.586965409
1231	2.585924793
1232	2.585508002
1233	2.584551503
1234	2.583963167
1235	2.583594246
1236	2.582285424
1237	2.582043939
1238	2.58107315
1239	2.578484875
1240	2.578310416
1241	2.576220506
1242	2.574919893
1243	2.574362365
1244	2.573891516
1245	2.572958718
1246	2.572356394
1247	2.569142303
1248	2.56876062
1249	2.567492367
1250	2.567374045
1251	2.566469654
1252	2.564749099
1253	2.564423014
1254	2.563652689
1255	2.562008293
1256	2.561440543
1257	2.558125235
1258	2.557739607
1259	2.557626637
1260	2.557515699
1261	2.556863751
1262	2.556135205
1263	2.555780406
1264	2.555094781
1265	2.553918711
1266	2.551618574
1267	2.551316022
1268	2.550425375
1269	2.5501557
1270	2.548831833
1271	2.547876617
1272	2.545866497
1273	2.543600805
1274	2.541207206
1275	2.540240748
1276	2.540014262
1277	2.539294049
1278	2.538267703
1279	2.536124818
1280	2.534924979
1281	2.534641171
1282	2.533559524
1283	2.53302087
1284	2.532754053
1285	2.531698795
1286	2.53043666
1287	2.529388389
1288	2.527246115
1289	2.526629536
1290	2.526365947
1291	2.525473196
1292	2.524787207
1293	2.524316808
1294	2.52371386
1295	2.521381433
1296	2.519358616
1297	2.518772367
1298	2.517447921
1299	2.517275588
1300	2.516773809
1301	2.516017744
1302	2.513128223
1303	2.512263047
1304	2.511820787
1305	2.510737049
1306	2.508880577
1307	2.508107351
1308	2.507720335
1309	2.506945142
1310	2.505349711
1311	2.50370161
1312	2.503446668
1313	2.503160754
1314	2.502399321
1315	2.500328154
1316	2.500037778
1317	2.499716176
1318	2.499367522
1319	2.49859645
1320	2.49813877
1321	2.497422088
1322	2.49709349
1323	2.496631837
1324	2.496469902
1325	2.496133083
1326	2.495263201
1327	2.495059695
1328	2.494455307
1329	2.491613266
1330	2.491400279
1331	2.490988398
1332	2.490071701
1333	2.489610838
1334	2.488465517
1335	2.485630706
1336	2.483992288
1337	2.482888349
1338	2.482635646
1339	2.481776849
1340	2.481367829
1341	2.481112334
1342	2.479959308
1343	2.478912451
1344	2.47857733
1345	2.478270037
1346	2.476320162
1347	2.47496392
1348	2.474350781
1349	2.474001178
1350	2.473252729
1351	2.46999665
1352	2.469572782
1353	2.469125041
1354	2.4684508
1355	2.467257999
1356	2.466773417
1357	2.466248673
1358	2.465468351
1359	2.465074479
1360	2.463648628
1361	2.462783393
1362	2.462166454
1363	2.461889655
1364	2.461435476
1365	2.460184965
1366	2.459493406
1367	2.458853791
1368	2.458587233
1369	2.457687994
1370	2.457494961
1371	2.455296078
1372	2.452178639
1373	2.448860217
1374	2.446799876
1375	2.446317636
1376	2.445924566
1377	2.445636295
1378	2.445359257
1379	2.444511386
1380	2.443164599
1381	2.442668283
1382	2.442059075
1383	2.441325097
1384	2.440557965
1385	2.440297409
1386	2.439839702
1387	2.438892743
1388	2.438756927
1389	2.436316771
1390	2.435843498
1391	2.434546064
1392	2.434039781
1393	2.433556432
1394	2.432748813
1395	2.432118892
1396	2.43150619
1397	2.431090712
1398	2.430810478
1399	2.429686256
1400	2.427521075
1401	2.425562169
1402	2.425375943
1403	2.42416388
1404	2.423615987
1405	2.422850527
1406	2.420760747
1407	2.419833897
1408	2.418802409
1409	2.416559565
1410	2.415479367
1411	2.415079472
1412	2.413734682
1413	2.413639807
1414	2.413171489
1415	2.411863089
1416	2.411418307
1417	2.411052472
1418	2.410841894
1419	2.410621179
1420	2.410194641
1421	2.409984398
1422	2.409641271
1423	2.40936145
1424	2.408324453
1425	2.407511594
1426	2.406034849
1427	2.405504271
1428	2.405206677
1429	2.404336999
1430	2.403629976
1431	2.403191128
1432	2.402743334
1433	2.402009661
1434	2.4013616
1435	2.401186698
1436	2.401060384
1437	2.399670889
1438	2.399344983
1439	2.398595255
1440	2.398274505
1441	2.397843878
1442	2.397097408
1443	2.396542546
1444	2.395694948
1445	2.394314314
1446	2.393378175
1447	2.393000352
1448	2.392499104
1449	2.392065035
1450	2.390298637
1451	2.388940974
1452	2.388387017
1453	2.388047835
1454	2.387536509
1455	2.386826824
1456	2.386236822
1457	2.384088594
1458	2.383718702
1459	2.383525179
1460	2.382795452
1461	2.382434263
1462	2.380227757
1463	2.379149716
1464	2.378768969
1465	2.378395531
1466	2.375992652
1467	2.375405035
1468	2.373953284
1469	2.373527409
1470	2.372987736
1471	2.372382894
1472	2.371702793
1473	2.370663272
1474	2.370232328
1475	2.369824387
1476	2.367264222
1477	2.366692146
1478	2.366333544
1479	2.365865108
1480	2.36355455
1481	2.362641692
1482	2.362414906
1483	2.361815466
1484	2.360935614
1485	2.360458952
1486	2.35960255
1487	2.357148675
1488	2.356840337
1489	2.356607787
1490	2.356099667
1491	2.35571498
1492	2.355457288
1493	2.354572077
1494	2.353080277
1495	2.352936862
1496	2.352236251
1497	2.351662677
1498	2.351100703
1499	2.350863903
1500	2.350208922
1501	2.349783333
1502	2.349308808
1503	2.348309894
1504	2.347843594
1505	2.346402135
1506	2.345980279
1507	2.345486737
1508	2.344933645
1509	2.344668854
1510	2.34328422
1511	2.342740324
1512	2.341990376
1513	2.340371483
1514	2.339230598
1515	2.338920491
1516	2.338564245
1517	2.337973945
1518	2.336171307
1519	2.33452066
1520	2.33444523
1521	2.334209164
1522	2.332331238
1523	2.331727225
1524	2.331201459
1525	2.330989571
1526	2.330724453
1527	2.330066603
1528	2.328962771
1529	2.32769343
1530	2.326357399
1531	2.32508001
1532	2.32472143
1533	2.324578612
1534	2.323346891
1535	2.322961862
1536	2.322452807
1537	2.321929147
1538	2.32146601
1539	2.321262322
1540	2.320547475
1541	2.319806866
1542	2.319556188
1543	2.318698051
1544	2.318224893
1545	2.315932382
1546	2.314808302
1547	2.314121023
1548	2.312272493
1549	2.311913002
1550	2.311134811
1551	2.310251428
1552	2.309728095
1553	2.309624861
1554	2.309328639
1555	2.308092928
1556	2.306649253
1557	2.305292875
1558	2.304648218
1559	2.304286822
1560	2.303761874
1561	2.303200222
1562	2.302876398
1563	2.302763956
1564	2.302559772
1565	2.301545404
1566	2.300065581
1567	2.299847043
1568	2.299327088
1569	2.298936951
1570	2.298241135
1571	2.297620106
1572	2.29686221
1573	2.296460317
1574	2.295732288
1575	2.295234651
1576	2.295014745
1577	2.29435349
1578	2.293033413
1579	2.292536946
1580	2.29191722
1581	2.291203371
1582	2.288590033
1583	2.288251641
1584	2.28780549
1585	2.287067504
1586	2.286788662
1587	2.285970496
1588	2.285778151
1589	2.284815222
1590	2.284632847
1591	2.283771165
1592	2.282929367
1593	2.281905185
1594	2.280957438
1595	2.280052349
1596	2.27985009
1597	2.278929536
1598	2.278528544
1599	2.276630971
1600	2.275719906
1601	2.274475303
1602	2.27307693
1603	2.272775294
1604	2.271354088
1605	2.269850646
1606	2.268957384
1607	2.268193029
1608	2.267990537
1609	2.267616771
1610	2.267443232
1611	2.266379049
1612	2.266249157
1613	2.265434913
1614	2.265319936
1615	2.264134337
1616	2.263500787
1617	2.263262068
1618	2.263097172
1619	2.262860035
1620	2.262485879
1621	2.261798206
1622	2.261467057
1623	2.260178203
1624	2.257946534
1625	2.256873096
1626	2.255240698
1627	2.255165735
1628	2.253658725
1629	2.253174251
1630	2.252480968
1631	2.25205716
1632	2.251359396
1633	2.251042289
1634	2.250079334
1635	2.2490314
1636	2.248106611
1637	2.247045125
1638	2.24647778
1639	2.244203616
1640	2.243432565
1641	2.243053108
1642	2.240739917
1643	2.240533397
1644	2.240323109
1645	2.239025504
1646	2.237215845
1647	2.234961463
1648	2.234405875
1649	2.23409083
1650	2.233908113
1651	2.231826316
1652	2.23151831
1653	2.231194901
1654	2.230757225
1655	2.230611645
1656	2.230461715
1657	2.229271088
1658	2.228946676
1659	2.227146916
1660	2.226522402
1661	2.226223367
1662	2.225867606
1663	2.225310409
1664	2.224074571
