iter	Passed	Remaining
252	399	157365
253	400	157270
254	402	157250
255	403	157174
256	404	157113
257	406	157028
258	407	156956
259	409	156943
260	410	156866
261	412	156876
262	413	156821
263	414	156720
264	416	156673
265	417	156611
266	419	156551
267	420	156452
268	421	156385
269	423	156322
270	424	156270
271	426	156192
272	427	156131
273	428	156074
274	430	155999
275	431	155914
276	432	155847
277	434	155780
278	435	155694
279	436	155617
280	438	155602
281	439	155530
282	441	155449
283	442	155400
284	443	155327
285	445	155268
286	446	155192
287	448	155123
288	449	155050
289	450	154980
290	452	154909
291	453	154833
292	454	154757
293	456	154682
294	457	154613
295	458	154577
296	460	154508
297	461	154444
298	463	154390
299	464	154344
300	465	154299
301	467	154255
302	468	154206
303	470	154152
304	471	154075
305	472	154020
306	474	153930
307	475	153848
308	476	153785
309	478	153769
310	479	153723
311	480	153665
312	482	153614
313	483	153569
314	485	153505
315	486	153435
316	487	153388
317	489	153592
318	491	153687
319	493	153769
320	495	153874
321	496	153822
322	498	153773
323	499	153716
324	500	153652
325	502	153596
326	503	153545
327	506	153905
328	508	154019
329	510	154134
330	511	154100
331	513	154049
332	514	153982
333	515	153926
334	517	153883
335	518	153833
336	520	153872
337	522	154118
338	524	154219
339	526	154316
340	527	154281
341	529	154226
342	530	154171
343	531	154109
344	533	154070
345	534	154025
346	537	154406
347	539	154486
348	541	154618
349	542	154572
350	544	154529
351	545	154470
352	546	154408
353	548	154348
354	549	154301
355	551	154413
356	553	154573
357	555	154725
358	557	154796
359	559	154734
360	560	154672
361	561	154608
362	563	154563
363	564	154507
364	566	154626
365	569	154909
366	570	155007
367	572	155108
368	574	155074
369	575	155014
370	577	154979
371	578	154917
372	579	154888
373	581	154890
374	583	155061
375	585	155165
376	587	155265
377	589	155243
378	590	155189
379	591	155131
380	593	155080
381	594	155061
382	595	155011
383	597	154971
384	599	155193
385	601	155276
386	603	155356
387	605	155324
388	606	155277
389	607	155214
390	609	155159
391	610	155130
392	611	155088
393	613	155123
394	615	155260
395	617	155340
396	619	155426
397	620	155369
398	622	155337
399	623	155323
400	625	155408
401	627	155384
402	628	155373
403	630	155544
404	632	155605
405	634	155689
406	636	155702
407	637	155663
408	639	155660
409	640	155616
410	642	155576
411	643	155531
412	645	155751
413	647	155841
414	649	155945
415	651	155910
416	652	155860
417	654	156022
418	656	156015
419	657	155961
420	659	155919
421	661	156127
422	663	156189
423	665	156207
424	666	156238
425	669	156418
426	671	156528
427	672	156493
428	674	156446
429	675	156507
430	677	156561
431	679	156513
432	680	156474
433	681	156420
434	683	156417
435	684	156370
436	686	156326
437	687	156290
438	688	156232
439	690	156180
440	691	156182
441	693	156134
442	694	156087
443	695	156040
444	697	155999
445	698	155997
446	700	155958
447	701	155908
448	702	155859
449	704	155811
450	705	155763
451	707	155758
452	708	155709
453	709	155658
454	711	155605
455	712	155563
456	714	155523
457	715	155484
458	716	155446
459	718	155396
460	719	155399
461	721	155394
462	722	155359
463	724	155318
464	725	155276
465	726	155230
466	728	155178
467	729	155131
468	730	155090
469	732	155049
470	733	155003
471	734	154957
472	736	154917
473	738	154972
474	739	154929
475	740	154880
476	742	154846
477	743	154804
478	744	154752
479	746	154709
480	747	154668
481	748	154622
482	750	154573
483	751	154561
484	753	154522
485	754	154476
486	755	154431
487	757	154393
488	758	154350
489	759	154311
490	761	154274
491	762	154231
492	763	154190
493	765	154136
494	766	154161
495	768	154123
496	769	154083
497	771	154054
498	772	154010
499	773	153978
500	775	153932
501	776	153905
502	777	153873
503	779	153838
504	780	153800
505	781	153759
506	783	153722
507	784	153697
508	786	153693
509	787	153659
510	789	153617
511	790	153572
512	791	153530
513	793	153496
514	794	153455
515	795	153423
516	797	153382
517	798	153383
518	800	153405
519	802	153433
520	803	153447
521	805	153411
522	806	153377
523	807	153335
524	809	153311
525	810	153277
526	811	153242
527	813	153201
528	814	153187
529	816	153154
530	817	153113
531	818	153076
532	820	153041
533	821	153011
534	822	152973
535	824	152933
536	825	152897
537	826	152865
538	828	152882
539	830	152910
540	831	152920
541	833	152890
542	834	152849
543	835	152811
544	837	152777
545	838	152744
546	839	152716
547	841	152672
548	842	152635
549	843	152605
550	845	152595
551	846	152582
552	848	152669
553	850	152721
554	852	152775
555	854	152788
556	855	152755
557	856	152724
558	858	152691
559	859	152681
560	861	152642
561	863	152797
562	865	152859
563	867	152918
564	868	152915
565	870	152883
566	871	152852
567	873	152837
568	874	152805
569	875	152781
570	877	152784
571	879	152925
572	881	152967
573	883	152971
574	884	152999
575	886	153088
576	888	153164
577	890	153153
578	891	153118
579	893	153177
580	895	153244
581	897	153303
582	899	153345
583	900	153321
584	902	153286
585	903	153268
586	904	153228
587	906	153194
588	907	153148
589	909	153239
590	911	153317
591	913	153386
592	915	153400
593	916	153401
594	918	153374
595	919	153343
596	920	153316
597	922	153279
598	923	153248
599	925	153385
600	927	153437
601	929	153494
602	931	153491
603	932	153454
604	933	153426
605	935	153387
606	936	153351
607	937	153316
608	939	153330
609	941	153434
610	943	153496
611	945	153583
612	947	153562
613	948	153540
614	949	153517
615	951	153489
616	952	153467
617	954	153438
618	956	153597
619	958	153641
620	961	153801
621	962	153858
622	964	153837
623	965	153822
624	967	153797
625	968	153774
626	970	153770
627	972	153893
628	974	153938
629	976	154022
630	978	154057
631	980	154178
632	982	154247
633	984	154319
634	986	154418
635	988	154513
636	991	154654
637	993	154671
638	994	154652
639	995	154626
640	997	154600
641	998	154584
642	1000	154568
643	1002	154671
644	1004	154779
645	1006	154838
646	1008	154857
647	1009	154832
648	1011	154815
649	1012	154795
650	1014	154776
651	1015	154749
652	1017	154826
653	1020	154975
654	1021	154975
655	1023	154963
656	1024	154947
657	1026	154931
658	1027	154909
659	1029	154888
660	1030	154865
661	1031	154843
662	1034	154969
663	1035	154966
664	1037	154945
665	1038	154928
666	1040	154905
667	1041	154884
668	1042	154860
669	1044	154835
670	1045	154819
671	1047	154809
672	1049	154830
673	1050	154811
674	1052	154800
675	1053	154781
676	1054	154760
677	1056	154746
678	1057	154726
679	1059	154710
680	1060	154696
681	1062	154705
682	1064	154754
683	1065	154778
684	1067	154809
685	1069	154845
686	1071	154877
687	1073	154915
688	1075	154952
689	1076	154982
690	1078	155014
691	1080	155082
692	1082	155123
693	1084	155181
694	1086	155225
695	1088	155262
696	1090	155298
697	1091	155330
698	1093	155377
699	1095	155463
700	1097	155526
701	1099	155572
702	1101	155605
703	1103	155681
704	1105	155730
705	1107	155783
706	1109	155804
707	1111	155947
708	1113	156005
709	1115	156045
710	1117	156078
711	1119	156120
712	1121	156155
713	1123	156189
714	1125	156261
715	1126	156270
716	1128	156249
717	1129	156240
718	1131	156228
719	1132	156213
720	1134	156200
721	1135	156185
722	1137	156180
723	1138	156164
724	1140	156153
725	1141	156135
726	1143	156128
727	1144	156119
728	1146	156104
729	1147	156083
730	1149	156064
731	1150	156048
732	1152	156024
733	1153	156011
734	1155	155991
735	1156	155971
736	1157	155958
737	1159	155945
738	1161	155947
739	1162	155939
740	1164	155935
741	1165	155923
742	1167	155907
743	1168	155891
744	1170	155877
745	1171	155851
746	1172	155840
747	1174	155850
748	1176	155836
749	1177	155824
750	1178	155800
751	1180	155785
752	1181	155766
753	1183	155754
754	1184	155734
755	1186	155722
756	1187	155715
757	1189	155728
758	1190	155719
759	1192	155701
760	1193	155688
761	1195	155682
762	1196	155667
763	1198	155658
764	1199	155636
765	1201	155622
766	1202	155615
767	1204	155602
768	1205	155586
769	1207	155592
770	1208	155583
771	1210	155572
772	1211	155559
773	1213	155550
774	1214	155534
775	1216	155519
776	1217	155506
777	1219	155495
778	1220	155480
779	1222	155478
780	1223	155456
781	1225	155440
782	1226	155421
783	1228	155408
784	1230	155497
785	1232	155526
786	1233	155542
787	1235	155578
788	1237	155613
789	1239	155635
790	1241	155658
791	1244	155931
792	1246	155956
793	1248	155973
794	1250	156064
795	1252	156133
796	1254	156161
797	1256	156195
798	1259	156334
799	1261	156377
800	1262	156402
801	1265	156585
802	1267	156624
803	1269	156670
804	1272	156764
805	1274	156794
806	1276	156884
807	1278	156906
808	1279	156938
809	1282	157077
810	1284	157078
811	1285	157074
812	1287	157112
813	1289	157103
814	1290	157090
815	1292	157076
816	1293	157063
817	1295	157085
818	1297	157160
819	1300	157253
820	1302	157318
821	1303	157315
822	1305	157305
823	1306	157294
824	1308	157286
825	1310	157305
826	1311	157302
827	1314	157453
828	1316	157500
829	1318	157514
830	1319	157506
831	1321	157490
832	1322	157478
833	1324	157473
834	1325	157473
835	1327	157501
836	1330	157581
837	1331	157616
838	1333	157615
839	1335	157604
840	1336	157594
841	1338	157582
842	1339	157603
843	1341	157593
844	1343	157594
845	1345	157638
846	1346	157654
847	1348	157650
848	1349	157644
849	1351	157635
850	1352	157624
851	1354	157641
852	1356	157640
853	1357	157627
854	1359	157683
855	1361	157704
856	1363	157703
857	1364	157696
858	1366	157689
859	1367	157677
860	1369	157704
861	1371	157696
862	1372	157689
863	1374	157694
864	1376	157729
865	1377	157744
866	1379	157743
867	1381	157733
868	1382	157723
869	1384	157742
870	1385	157741
871	1387	157732
872	1389	157718
873	1391	157804
874	1393	157814
875	1394	157807
876	1396	157798
877	1397	157780
878	1399	157788
879	1400	157776
880	1402	157766
881	1403	157759
882	1405	157810
883	1407	157858
884	1409	157843
885	1410	157829
886	1412	157816
887	1413	157809
888	1415	157811
889	1417	157801
890	1418	157786
891	1419	157771
892	1422	157871
893	1424	157868
894	1425	157857
895	1427	157854
896	1428	157843
897	1430	157852
898	1431	157846
899	1433	157839
900	1435	157840
901	1437	157939
902	1439	157943
903	1440	157933
904	1442	157917
905	1443	157921
906	1445	157919
907	1447	157914
908	1448	157912
909	1450	157906
910	1452	157958
911	1454	157981
912	1455	157972
913	1457	157963
914	1458	157974
915	1460	157971
916	1461	157957
917	1463	157984
918	1465	158043
919	1468	158106
920	1470	158150
921	1472	158187
922	1474	158257
923	1476	158348
924	1479	158468
925	1481	158494
926	1483	158545
927	1485	158618
928	1487	158617
929	1489	158647
930	1490	158640
931	1492	158656
932	1494	158659
933	1495	158659
934	1497	158674
935	1500	158756
936	1501	158764
937	1503	158771
938	1505	158784
939	1506	158783
940	1508	158837
941	1510	158838
942	1512	158855
943	1514	158872
944	1516	158934
945	1518	158991
946	1520	158996
947	1521	158996
948	1523	159004
949	1524	158999
950	1526	159020
951	1528	159025
952	1531	159123
953	1532	159133
954	1534	159159
955	1536	159187
956	1538	159193
957	1539	159196
958	1541	159219
959	1543	159215
960	1545	159228
961	1547	159292
962	1549	159315
963	1550	159313
964	1552	159360
965	1554	159359
966	1556	159379
967	1557	159380
968	1559	159375
969	1561	159426
970	1563	159451
971	1565	159452
972	1566	159462
973	1568	159455
974	1569	159452
975	1571	159478
976	1573	159472
977	1575	159473
978	1577	159525
979	1579	159563
980	1580	159580
981	1582	159583
982	1584	159581
983	1586	159607
984	1587	159603
985	1589	159600
986	1590	159596
987	1593	159661
988	1595	159690
989	1596	159680
990	1598	159679
991	1599	159675
992	1601	159701
993	1603	159699
994	1604	159693
995	1606	159679
996	1608	159761
997	1610	159777
998	1612	159774
999	1613	159780
1000	1615	159784
1001	1617	159792
1002	1618	159782
1003	1620	159781
1004	1622	159777
1005	1624	159879
1006	1626	159883
1007	1628	159881
1008	1629	159873
1009	1631	159893
1010	1632	159883
1011	1634	159872
1012	1635	159860
1013	1637	159854
1014	1640	159965
1015	1641	159959
1016	1643	159955
1017	1645	159949
1018	1646	159954
1019	1648	159949
1020	1649	159932
1021	1651	159918
1022	1652	159907
1023	1655	159980
1024	1657	160012
1025	1659	160050
1026	1661	160077
1027	1662	160069
1028	1664	160060
1029	1665	160047
1030	1667	160042
1031	1668	160054
1032	1671	160160
1033	1673	160198
1034	1675	160246
1035	1677	160283
1036	1679	160273
1037	1681	160267
1038	1682	160271
1039	1684	160278
1040	1687	160379
1041	1689	160425
1042	1691	160476
1043	1693	160472
1044	1694	160462
1045	1696	160457
1046	1697	160462
1047	1699	160450
1048	1701	160521
1049	1703	160562
1050	1705	160606
1051	1707	160609
1052	1709	160603
1053	1710	160589
1054	1712	160597
1055	1713	160588
1056	1715	160598
1057	1718	160686
1058	1720	160734
1059	1722	160779
1060	1724	160770
1061	1725	160760
1062	1727	160780
1063	1729	160836
1064	1732	160955
1065	1735	161083
1066	1738	161178
1067	1740	161212
1068	1742	161290
1069	1744	161282
1070	1745	161278
1071	1748	161354
1072	1750	161420
1073	1753	161472
1074	1755	161524
1075	1757	161538
1076	1758	161536
1077	1760	161531
1078	1761	161523
1079	1764	161616
1080	1766	161659
1081	1768	161717
1082	1770	161732
1083	1772	161738
1084	1774	161732
1085	1775	161726
1086	1777	161723
1087	1780	161826
1088	1782	161870
1089	1784	161933
1090	1786	161936
1091	1787	161928
1092	1789	161926
1093	1790	161919
1094	1792	161909
1095	1795	162000
1096	1797	162040
1097	1799	162122
1098	1801	162117
1099	1803	162108
1100	1804	162105
1101	1806	162160
1102	1808	162194
1103	1811	162270
1104	1813	162310
1105	1815	162345
1106	1817	162373
1107	1820	162451
1108	1822	162531
1109	1824	162589
1110	1827	162641
1111	1829	162720
1112	1832	162794
1113	1833	162789
1114	1835	162786
1115	1837	162781
1116	1838	162782
1117	1841	162888
1118	1844	162993
1119	1846	163062
1120	1848	163086
1121	1850	163084
1122	1852	163078
1123	1853	163072
1124	1855	163101
1125	1858	163177
1126	1860	163220
1127	1862	163257
1128	1864	163249
1129	1865	163244
1130	1867	163244
1131	1868	163230
1132	1870	163237
1133	1873	163351
1134	1875	163395
1135	1877	163431
1136	1879	163427
1137	1881	163423
1138	1882	163419
1139	1884	163410
1140	1885	163399
1141	1889	163552
1142	1891	163572
1143	1892	163566
1144	1894	163557
1145	1895	163545
1146	1897	163544
1147	1899	163540
1148	1900	163533
1149	1903	163626
1150	1905	163676
1151	1907	163712
1152	1909	163722
1153	1911	163721
1154	1913	163716
1155	1914	163708
1156	1916	163703
1157	1918	163783
1158	1920	163816
1159	1922	163809
1160	1924	163800
1161	1925	163795
1162	1927	163783
1163	1928	163773
1164	1930	163764
1165	1932	163776
1166	1933	163784
1167	1935	163778
1168	1937	163829
1169	1939	163820
1170	1941	163816
1171	1942	163807
1172	1944	163823
1173	1946	163817
1174	1947	163819
1175	1950	163870
1176	1951	163885
1177	1953	163880
1178	1955	163869
1179	1956	163863
1180	1958	163864
1181	1960	163865
1182	1961	163874
1183	1963	163861
1184	1965	163908
1185	1968	163989
1186	1970	163999
1187	1971	163995
1188	1973	163994
1189	1975	163999
1190	1976	164005
1191	1978	164000
1192	1980	164051
1193	1982	164075
1194	1984	164073
1195	1985	164062
1196	1987	164057
1197	1989	164074
1198	1991	164082
1199	1992	164077
1200	1994	164075
1201	1996	164139
1202	1998	164136
1203	2000	164127
1204	2001	164120
1205	2003	164128
1206	2005	164119
1207	2006	164112
1208	2008	164105
1209	2010	164150
1210	2012	164184
1211	2014	164211
1212	2016	164235
1213	2019	164292
1214	2021	164354
1215	2023	164354
1216	2024	164360
1217	2027	164399
1218	2028	164396
1219	2030	164387
1220	2031	164379
1221	2033	164385
1222	2035	164380
1223	2036	164375
1224	2038	164369
1225	2040	164358
1226	2041	164367
1227	2043	164357
1228	2044	164349
1229	2046	164340
1230	2048	164337
1231	2049	164332
1232	2051	164324
1233	2053	164317
1234	2055	164344
1235	2056	164344
1236	2058	164335
1237	2059	164324
1238	2061	164338
1239	2063	164365
1240	2065	164380
1241	2067	164400
1242	2069	164455
1243	2072	164543
1244	2074	164578
1245	2077	164671
1246	2079	164717
1247	2082	164754
1248	2084	164786
1249	2086	164828
1250	2089	164917
1251	2091	164962
1252	2093	164994
1253	2095	165026
1254	2097	165051
1255	2100	165101
1256	2102	165127
1257	2105	165249
1258	2107	165321
1259	2109	165343
1260	2111	165370
1261	2113	165392
1262	2116	165430
1263	2117	165444
1264	2121	165564
1265	2123	165611
1266	2125	165635
1267	2127	165672
1268	2130	165722
1269	2132	165752
1270	2133	165747
1271	2136	165804
1272	2138	165816
1273	2139	165809
1274	2141	165802
1275	2142	165794
1276	2144	165802
1277	2146	165793
1278	2147	165785
1279	2149	165776
1280	2152	165851
1281	2153	165841
1282	2155	165830
1283	2156	165819
1284	2158	165807
1285	2160	165810
1286	2161	165805
1287	2163	165799
1288	2165	165835
1289	2167	165865
1290	2169	165855
1291	2170	165846
1292	2172	165839
1293	2174	165851
1294	2175	165844
1295	2177	165837
1296	2179	165828
1297	2181	165889
1298	2183	165896
1299	2184	165886
1300	2186	165876
1301	2189	165944
1302	2190	165946
1303	2192	165939
1304	2194	165943
1305	2196	165972
1306	2198	165999
1307	2200	166025
1308	2202	166040
1309	2204	166083
1310	2207	166151
1311	2209	166173
1312	2211	166197
1313	2213	166242
1314	2215	166241
1315	2216	166235
1316	2218	166245
1317	2220	166236
1318	2221	166224
1319	2223	166212
1320	2224	166197
1321	2227	166247
1322	2229	166256
1323	2230	166243
1324	2232	166230
1325	2233	166232
1326	2235	166218
1327	2236	166202
1328	2238	166185
1329	2239	166174
1330	2241	166187
1331	2244	166229
1332	2245	166216
1333	2247	166203
1334	2248	166213
1335	2250	166201
1336	2252	166191
1337	2253	166178
1338	2255	166164
1339	2257	166198
1340	2260	166283
1341	2261	166274
1342	2263	166288
1343	2265	166279
1344	2266	166266
1345	2268	166251
1346	2270	166252
1347	2271	166256
1348	2273	166260
1349	2275	166268
1350	2276	166258
1351	2278	166266
1352	2280	166254
1353	2281	166243
1354	2283	166233
1355	2284	166223
1356	2286	166230
1357	2288	166220
1358	2290	166258
1359	2292	166252
1360	2294	166264
1361	2295	166251
1362	2297	166237
1363	2298	166235
1364	2300	166224
1365	2301	166215
1366	2303	166198
1367	2305	166225
1368	2307	166222
1369	2309	166233
1370	2310	166219
1371	2312	166209
1372	2313	166220
1373	2315	166230
1374	2317	166218
1375	2318	166211
1376	2320	166233
1377	2322	166247
1378	2324	166234
1379	2325	166223
1380	2327	166214
1381	2329	166230
1382	2331	166258
1383	2333	166275
1384	2335	166269
1385	2337	166309
1386	2339	166311
1387	2340	166298
1388	2342	166290
1389	2343	166283
1390	2345	166290
1391	2347	166282
1392	2348	166266
1393	2350	166254
1394	2352	166299
1395	2354	166290
1396	2355	166285
1397	2357	166285
1398	2359	166275
1399	2361	166283
1400	2362	166274
1401	2364	166309
1402	2366	166315
1403	2368	166354
1404	2370	166383
1405	2373	166407
1406	2375	166454
1407	2377	166497
1408	2379	166492
1409	2380	166484
1410	2383	166569
1411	2385	166568
1412	2387	166560
1413	2388	166545
1414	2390	166550
1415	2392	166540
1416	2393	166528
1417	2395	166515
1418	2396	166496
1419	2399	166555
1420	2400	166552
1421	2402	166535
1422	2403	166524
1423	2405	166527
1424	2407	166517
1425	2408	166506
1426	2410	166497
1427	2411	166482
1428	2414	166522
1429	2415	166527
1430	2417	166518
1431	2418	166504
1432	2420	166493
1433	2422	166484
1434	2423	166470
1435	2425	166455
1436	2426	166440
1437	2428	166430
1438	2430	166441
1439	2431	166447
1440	2433	166433
1441	2434	166417
1442	2436	166405
1443	2437	166392
1444	2439	166378
1445	2440	166366
1446	2442	166356
1447	2444	166341
1448	2445	166336
1449	2447	166326
1450	2448	166317
1451	2450	166306
1452	2451	166295
1453	2453	166283
1454	2454	166271
1455	2456	166260
1456	2458	166247
1457	2459	166237
1458	2461	166225
1459	2462	166214
1460	2464	166200
1461	2465	166187
1462	2467	166179
1463	2468	166166
1464	2470	166154
1465	2471	166143
1466	2473	166133
1467	2474	166120
1468	2476	166126
1469	2478	166127
1470	2480	166117
1471	2481	166106
1472	2483	166093
1473	2484	166082
1474	2486	166070
1475	2487	166056
1476	2489	166045
1477	2491	166048
1478	2492	166039
1479	2494	166030
1480	2495	166024
1481	2497	166013
1482	2498	166001
1483	2500	165988
1484	2501	165974
1485	2503	165962
1486	2504	165949
1487	2506	165940
1488	2508	165932
1489	2509	165919
1490	2511	165905
1491	2512	165892
1492	2514	165879
1493	2515	165867
1494	2517	165878
1495	2520	165961
1496	2522	165983
1497	2524	165993
1498	2526	166004
1499	2527	165993
1500	2529	165982
1501	2531	166015
1502	2533	166028
1503	2535	166054
1504	2538	166120
1505	2540	166140
1506	2542	166149
1507	2544	166157
1508	2546	166204
1509	2548	166239
1510	2550	166242
1511	2552	166233
1512	2554	166304
1513	2556	166298
1514	2558	166288
1515	2559	166277
1516	2561	166267
1517	2562	166266
1518	2564	166257
1519	2566	166256
1520	2567	166241
1521	2569	166273
1522	2571	166262
1523	2572	166252
1524	2574	166247
1525	2576	166232
1526	2577	166232
1527	2579	166231
1528	2580	166221
1529	2582	166212
1530	2584	166217
1531	2585	166209
1532	2587	166199
1533	2588	166181
1534	2590	166170
1535	2592	166159
1536	2593	166147
1537	2595	166142
1538	2596	166131
1539	2598	166116
1540	2599	166119
1541	2601	166110
1542	2602	166092
1543	2604	166079
1544	2606	166068
1545	2607	166057
1546	2609	166049
1547	2610	166038
1548	2612	166028
1549	2614	166047
1550	2616	166077
1551	2618	166069
1552	2619	166054
1553	2621	166042
1554	2622	166037
1555	2624	166031
1556	2625	166021
1557	2627	166012
1558	2629	166018
1559	2631	166032
1560	2632	166025
1561	2634	166018
1562	2635	166006
1563	2637	165995
1564	2638	165980
1565	2640	165969
1566	2641	165958
1567	2643	165964
1568	2645	165953
1569	2647	165976
1570	2648	165968
1571	2650	165954
1572	2652	165944
1573	2653	165933
1574	2655	165921
1575	2656	165922
1576	2658	165912
1577	2659	165900
1578	2661	165890
1579	2663	165886
1580	2664	165878
1581	2666	165866
1582	2667	165858
1583	2669	165846
1584	2670	165833
1585	2673	165870
1586	2675	165899
1587	2678	165998
1588	2680	165988
1589	2681	165978
1590	2683	165965
1591	2684	165955
1592	2686	165942
1593	2687	165928
1594	2689	165917
1595	2690	165903
1596	2692	165902
1597	2694	165892
1598	2695	165881
1599	2697	165870
1600	2698	165858
1601	2700	165851
1602	2701	165844
1603	2703	165829
1604	2704	165823
1605	2706	165812
1606	2707	165802
1607	2709	165788
1608	2711	165778
1609	2712	165763
1610	2713	165745
1611	2715	165734
1612	2716	165719
1613	2718	165708
1614	2719	165694
1615	2721	165681
1616	2722	165667
1617	2724	165666
1618	2726	165655
1619	2727	165647
1620	2729	165636
1621	2730	165625
1622	2732	165613
1623	2733	165600
1624	2735	165596
1625	2736	165587
1626	2738	165577
1627	2739	165562
1628	2743	165661
1629	2745	165704
1630	2747	165714
1631	2749	165731
1632	2752	165791
1633	2754	165817
1634	2756	165850
1635	2758	165847
1636	2759	165837
1637	2761	165828
1638	2763	165817
1639	2764	165808
1640	2766	165799
1641	2767	165788
1642	2769	165790
1643	2771	165797
1644	2772	165785
1645	2774	165776
1646	2775	165767
1647	2777	165757
1648	2778	165746
1649	2780	165736
1650	2782	165722
1651	2783	165716
1652	2785	165710
1653	2786	165704
1654	2788	165694
1655	2789	165683
1656	2791	165668
1657	2792	165658
1658	2794	165649
1659	2796	165642
1660	2797	165633
1661	2799	165652
1662	2801	165645
1663	2802	165639
1664	2804	165635
1665	2806	165626
1666	2807	165616
1667	2809	165654
1668	2811	165647
1669	2813	165635
1670	2814	165624
1671	2816	165615
1672	2818	165624
1673	2819	165613
1674	2821	165604
1675	2822	165589
1676	2824	165592
1677	2825	165582
1678	2827	165573
1679	2828	165561
1680	2830	165550
1681	2832	165589
1682	2835	165648
1683	2837	165642
1684	2839	165649
1685	2840	165640
1686	2842	165632
1687	2843	165622
1688	2845	165612
1689	2846	165614
1690	2849	165631
1691	2851	165670
1692	2853	165699
1693	2855	165687
1694	2856	165681
1695	2858	165666
1696	2859	165667
1697	2861	165668
1698	2863	165661
1699	2865	165720
1700	2868	165773
1701	2870	165770
1702	2871	165761
1703	2873	165752
1704	2875	165760
1705	2876	165754
1706	2878	165745
1707	2881	165804
1708	2883	165838
1709	2885	165841
1710	2886	165833
1711	2888	165836
1712	2890	165840
1713	2891	165834
1714	2893	165825
1715	2895	165853
1716	2898	165901
1717	2900	165914
1718	2901	165906
1719	2903	165904
1720	2905	165907
1721	2906	165901
1722	2908	165887
1723	2909	165876
1724	2912	165938
1725	2914	165952
1726	2916	165981
1727	2918	165998
1728	2920	166005
1729	2922	166001
1730	2923	165992
1731	2925	165982
1732	2928	166064
1733	2930	166082
1734	2932	166086
