iter	RMSE
827	26.45941127
828	26.43212642
829	26.4120665
830	26.37846022
831	26.36387087
832	26.33977699
833	26.33155348
834	26.29538186
835	26.26955523
836	26.24635448
837	26.23134181
838	26.20433859
839	26.18022036
840	26.16248757
841	26.12932571
842	26.09557949
843	26.09163448
844	26.06459758
845	26.04268068
846	26.00334266
847	25.97086234
848	25.96556894
849	25.93413539
850	25.91092144
851	25.88398139
852	25.86466259
853	25.85288291
854	25.8018051
855	25.77205994
856	25.75223108
857	25.71281348
858	25.6842117
859	25.65442024
860	25.64036768
861	25.60952612
862	25.58966425
863	25.55865545
864	25.55063664
865	25.53670642
866	25.51885988
867	25.48464996
868	25.47062724
869	25.44158097
870	25.40020936
871	25.37137202
872	25.3316988
873	25.31190449
874	25.30238102
875	25.28293773
876	25.24850776
877	25.22448379
878	25.20806166
879	25.18161013
880	25.16411644
881	25.14474595
882	25.13420669
883	25.10337636
884	25.08864795
885	25.07071789
886	25.05144648
887	25.02760612
888	24.98413495
889	24.97298732
890	24.93712658
891	24.91602125
892	24.87225954
893	24.83217207
894	24.81576875
895	24.79600854
896	24.78461763
897	24.75328791
898	24.7145527
899	24.67956823
900	24.65256149
901	24.63222372
902	24.61482963
903	24.59112627
904	24.57658812
905	24.54144813
906	24.52498414
907	24.51095819
908	24.49086591
909	24.48877952
910	24.45497293
911	24.44347403
912	24.43392746
913	24.40461664
914	24.37396613
915	24.36250021
916	24.33405261
917	24.33114026
918	24.31903273
919	24.29683959
920	24.27347873
921	24.25970502
922	24.24245027
923	24.21501924
924	24.17789206
925	24.16340957
926	24.14938179
927	24.12813185
928	24.10960585
929	24.08
930	24.07754474
931	24.05498075
932	24.03413835
933	23.99609523
934	23.98023948
935	23.9571031
936	23.94088027
937	23.92013426
938	23.90454356
939	23.8698734
940	23.84476254
941	23.82504797
942	23.80315932
943	23.79248679
944	23.76053858
945	23.73966782
946	23.72495286
947	23.71793229
948	23.6945947
949	23.67222475
950	23.65904056
951	23.63283799
952	23.61766521
953	23.59815843
954	23.57587981
955	23.56427328
956	23.54745058
957	23.53156285
958	23.49833291
959	23.4722975
960	23.45774317
961	23.430225
962	23.41229744
963	23.38293859
964	23.35643191
965	23.3322719
966	23.30395766
967	23.27989441
968	23.25859884
969	23.22691705
970	23.19803972
971	23.17772335
972	23.14887015
973	23.11702343
974	23.09208521
975	23.07545954
976	23.05072305
977	23.0407071
978	23.02567525
979	23.0122762
980	22.98598001
981	22.95124735
982	22.92739513
983	22.9004134
984	22.88752504
985	22.87413933
986	22.85389362
987	22.8351361
988	22.80940493
989	22.80120426
990	22.78001419
991	22.75401875
992	22.73479145
993	22.71445227
994	22.69589066
995	22.67414545
996	22.6510759
997	22.63112422
998	22.61963043
999	22.58869285
